,,,,,,,,,,,,,,,Root biomass (all)(g/m2),,,,,,fine root biomass(diameter<2 mm)(g/m2),,,,,,coarse root(diameter(2-10)) biomass(g/m2),,,,,,root respiration(umol CO2 m-2 s-1),,,,,,fine root nitrogen (%),,,,,, root carbon (g/m2),,,,,,root:shoot ratio,,,,,,fine root length(m m? 2),,,,,,specific  root length (m/g),,,,,,fine root C:N ratio,,,,,,fine root production (g m-2 y-1),,,,,,fine root turnover rate (y-1),,,,,,fine root diameter (mm),,,,,,fungal colonization (%),,,,,,fine root density (g/cm3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5.5,,41.850 ,69.630 ,12.298 ,19.156 ,3,3,,,,,,,,,,,,,5.29,4.46,0.779422863,0.294448637,3,3,18.090 ,15.880 ,0.242 ,0.208 ,3 ,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5.5,,67.800 ,86.620 ,27.505 ,21.789 ,3,3,,,,,,,,,,,,,4.45,3.79,0.710140831,0.138564065,3,3,13.930 ,11.190 ,0.087 ,0.087 ,3 ,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,5.5,,73.840 ,116.020 ,31.922 ,32.026 ,3,3,,,,,,,,,,,,,3.8,2.32,0.606217783,0.138564065,3,3,10.230 ,9.780 ,0.502 ,0.208 ,3 ,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"Jiang et al, 2014"," Sun Yat-sen University, Guangzhou, China(23ø06'N, 113ø17'E)",city lawn,,tropical climate,,1735,21.9 ,100,100,NH4NO3,September.2010-June.2011,0.8,,,,,,,,1617.650 ,1657.750 ,185.243 ,162.103 ,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,200,NH4NO3,September.2010-June.2011,1.8,,,,,,,,1684.490 ,1657.750 ,185.243 ,162.103 ,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,100,NH4NO3,September.2010-June.2012,0.8,,,,,,,,1684.490 ,1724.600 ,185.243 ,231.558 ,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,200,NH4NO3,September.2010-June.2012,1.8,,,,,,,,1724.600 ,1724.600 ,208.400 ,231.558 ,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"Johnson et al, 2005","Sourhope, Kelso, Scotland(55ø28?N, 2ø14' E)",grassland,,temperate climate,,,,,120,NH4NO3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3022,17.8164,15.93332598,15.92035679,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"Lamb et al,2007","Kinsella, Alberta, Canada(53ø05?N, 111ø33'W)",grassland,,temperate climate,,,,,54.4,NH4NO3,May.2003-May.2004,1,,843.187 ,752.241 ,362.203 ,262.709 ,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"Lee and Jose, 2003","northern Santa Rosa County, FL(30ø50?N, 87ø11' W)", Cottonwood forest,7,subtropical climate,,,,,56,NH4NO3,1995-2002,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.429,242.857,108.8697856,113.8199868,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,112,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.571,242.857,74.23223351,113.8199868,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,224,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.429,242.857,108.8697856,113.8199868,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Loblolly pine forest,7,subtropical climate,,,,,56,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.571,131.429,108.8732497,113.8199868,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,112,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.714,131.429,69.2820323,113.8199868,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,224,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.857,131.429,113.8199868,113.8199868,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"Liu et al, 2011","Maoxian Ecological Station of the Chinese Academy of Sciences, Sichuan province, China(31ø41'N, 103ø53'E)",forest,3,subtropical climate,,900,8.9 ,,250,NH4NO3,April.2007-December.2008,1.6,,7.308 ,5.897 ,1.361 ,0.628 ,6,6,0.855 ,0.513 ,0.733 ,0.419 ,6,6,1.45299,1.5812,1.151 ,0.837 ,6,6,,,,,,,,,,,,,,,,,,,0.456 ,0.540 ,0.083 ,0.124 ,6,6,29.5238 (cm),26.905 ,5.832 ,5.249 ,6,6,2.187 ,2.022 ,0.550 ,0.294 ,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Lu et al, 2011 ","proximity to the Inner Mongolia Grassl and Ecosystem Research Station(43ø33'N, 116ø40'E)", steppe ecosystem,,temperate climate,calcic-orthic aridisol,345,1.1 ,,175,urea,May.2007-July.2008,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,15.6926 (g N m-2),15.2597(g N m-2),2.178 ,2.420 ,5 ,5 ,598.745,692.715,40.94240467,91.59158043,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"Magill et al, 2004","Harvard Forest in central Massachusetts (42ø30'N, 72ø10'W)",red pine plantation,,temperate climate,,1120,3.5 ,8,50,NH4NO3,May.1988-2001,13.6,Organic,,,,,,,248.0 ,152.3 ,91.074 ,57.553 ,10,10,,,,,,,,,,,,,2.200 ,1.600 ,0.190 ,0.158 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,22.5,29.6809,6.055 ,11.354 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,50,NH4NO3,May.1988-2001,13.6,Mineral 0 ?10,,,,,,,278.6 ,263.4 ,117.953 ,92.971 ,10,10,,,,,,,,,,,,,1.800 ,1.100 ,0.285 ,0.158 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,24.6543,40.4521,10.597 ,27.249 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,50,NH4NO3,May.1988-2001,13.6,Mineral 10?20,,,,,,,177.2 ,198.4 ,92.655 ,96.133 ,10,10,,,,,,,,,,,,,1.600 ,0.800 ,0.316 ,0.253 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,24.8936,51.9415,12.868 ,36.333 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,150,NH4NO3,May.1988-1999,12.6,Organic,,,,,,,118.7 ,152.3 ,37.631 ,57.553 ,10,10,,,,,,,,,,,,,2.000 ,1.600 ,0.190 ,0.158 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,23.4574,29.6809,18.923 ,11.354 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,150,NH4NO3,May.1988-1999,12.6,Mineral 0 ?10,,,,,,,266.9 ,263.4 ,71.784 ,92.971 ,10,10,,,,,,,,,,,,,1.600 ,1.100 ,0.221 ,0.158 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,28.7234,40.4521,12.868 ,27.249 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,150,NH4NO3,May.1988-1999,12.6,Mineral 10?20,,,,,,,207.3 ,198.4 ,66.724 ,96.133 ,10,10,,,,,,,,,,,,,1.400 ,0.800 ,0.253 ,0.253 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,27.766,51.9415,15.896 ,36.333 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,mixed hardwood stand,,temperate climate,,1120,3.5 ,8,50,NH4NO3,May.1988-1999,12.6,Organic,,,,,,,269.1 ,359.5 ,147.362 ,156.533 ,10,10,,,,,,,,,,,,,1.400 ,1.200 ,0.316 ,0.253 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,33.5802,39.555,18.178 ,18.935 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,50,NH4NO3,May.1988-1999,12.6,Mineral 0 ?10,,,,,,,282.0 ,292.9 ,155.900 ,86.330 ,10,10,,,,,,,,,,,,,0.900 ,0.800 ,0.126 ,0.095 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,50.4006,53.0262,25.753 ,28.766 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,50,NH4NO3,May.1988-1999,12.6,Mineral 10?20,,,,,,,150.0 ,142.7 ,62.297 ,33.520 ,10,10,,,,,,,,,,,,,0.600 ,0.600 ,0.095 ,0.126 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,60.5212,71.7619,34.836 ,48.453 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,150,NH4NO3,May.1988-1999,12.6,Organic,,,,,,,260.3 ,359.5 ,84.117 ,156.533 ,10,10,,,,,,,,,,,,,1.600 ,1.200 ,0.095 ,0.253 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,29.7602,39.555,18.178 ,18.935 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,150,NH4NO3,May.1988-1999,12.6,Mineral 0 ?10,,,,,,,241.8 ,292.9 ,74.314 ,86.330 ,10,10,,,,,,,,,,,,,1.200 ,0.800 ,0.221 ,0.095 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,39.8799,53.0262,24.994 ,28.766 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8,150,NH4NO3,May.1988-1999,12.6,Mineral 10?20,,,,,,,150.6 ,142.7 ,57.870 ,33.520 ,10,10,,,,,,,,,,,,,0.900 ,0.600 ,0.158 ,0.126 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,47.6073,71.7619,28.784 ,48.453 ,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"Maier and Kress,2000","north of Laurinburg (34ø48'N,79ø12'W)",loblolly pine plantation,11,subtropical climate,,1210,17.0 ,,?,urea,March.1992-April.1995,3.1,,463.200 ,321.700 ,78.411 ,25.221 ,4,4,63.500 ,82.200 ,3.000 ,4.400 ,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"Majdi H, 2007","Skogaby(56ø33'N, 13ø13'E) in southwest Sweden",Norway spruce forest,25,temperate climate,Haplic podzol,1150,,13,100,(NH4)2SO4,1988-1989,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,12.200 ,7.300 ,0.520 ,1.039 ,3 ,3 ,52.83,52.47,0.52,0.19,3,3,,,,,,,,,,,,,,,,,,,43.3,72.5,1.212 ,10.046 ,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,13,100,(NH4)2SO4,1988-1991,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,13.600 ,9.600 ,4.157 ,3.984 ,3 ,3 ,52.00,51.40,2.34,3.67,3,3,,,,,,,,,,,,,,,,,,,38.8,54.8,9.353 ,18.187 ,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,13,100,(NH4)2SO4,1988-1992,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,13.700 ,8.000 ,1.386 ,1.212 ,3 ,3 ,52.80,52.53,0.45,0.26,3,3,,,,,,,,,,,,,,,,,,,38.5,66.3,3.984 ,10.566 ,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,13,100,(NH4)2SO4,1988-1994,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,15.000 ,8.900 ,0.520 ,1.212 ,3 ,3 ,52.90,52.17,0.17,0.26,3,3,,,,,,,,,,,,,,,,,,,35.1,58.6,1.212 ,7.794 ,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"Mei et al,2010","Maoershan Experimental Station(127ø30?-127ø34?E, 45ø21?-45ø25 ?N) of Northeast Forestry University",Larix gmelinii,16,temperate climate,Hap-Boric Luvisol,723,2.8,,100,NH4NO3,May.2003-Sep.2005,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.36,52.12,4.157,3.585,3,3,0.69,0.64,0.173,0.052,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.04,165.18,6.426,22.482,3,3,1.90,2.03,0.364,0.242,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.09,157.80,13.804,19.953,3,3,1.69,1.94,0.398,0.225,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13,20.14,0.727,15.138,3,3,0.08,0.23,0.017,0.173,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fraxinus mandshurica,16,temperate climate,,723,2.8,,100,NH4NO3,May.2003-Sep.2005,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.33,79.92,16.593,6.149,3,3,0.98,0.63,0.277,0.104,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.40,206.34,45.155,24.422,3,3,1.90,1.63,0.191,0.364,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.29,240.84,22.569,35.057,3,3,2.62,1.95,0.121,0.537,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.79,154.63,12.263,34.849,3,3,0.71,1.08,0.225,0.225,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
